;PMC - Número-índice (2022=100) (Número-índice);;;;;;;;;;;PMC - Número-índice com ajuste sazonal (2022=100) (Número-índice);;;;;;;;;;;PMC - Número-índice (2022=100) (Número-índice);;;;;;;;;;;PMC - Número-índice com ajuste sazonal (2022=100) (Número-índice);;;;;;;;;;
;Combustíveis e lubrificantes;Hipermercados, supermercados, produtos alimentícios, bebidas e fumo;Hipermercados e supermercados;Tecidos, vestuário e calçados;Móveis e eletrodomésticos;Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos;Livros, jornais, revistas e papelaria;Equipamentos e materiais para escritório, informática e comunicação;Outros artigos de uso pessoal e doméstico;Veículos, motocicletas, partes e peças;Material de construção;Combustíveis e lubrificantes;Hipermercados, supermercados, produtos alimentícios, bebidas e fumo;Hipermercados e supermercados;Tecidos, vestuário e calçados;Móveis e eletrodomésticos;Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos;Livros, jornais, revistas e papelaria;Equipamentos e materiais para escritório, informática e comunicação;Outros artigos de uso pessoal e doméstico;Veículos, motocicletas, partes e peças;Material de construção;Combustíveis e lubrificantes;Hipermercados, supermercados, produtos alimentícios, bebidas e fumo;Hipermercados e supermercados;Tecidos, vestuário e calçados;Móveis e eletrodomésticos;Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos;Livros, jornais, revistas e papelaria;Equipamentos e materiais para escritório, informática e comunicação;Outros artigos de uso pessoal e doméstico;Veículos, motocicletas, partes e peças;Material de construção;Combustíveis e lubrificantes;Hipermercados, supermercados, produtos alimentícios, bebidas e fumo;Hipermercados e supermercados;Tecidos, vestuário e calçados;Móveis e eletrodomésticos;Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos;Livros, jornais, revistas e papelaria;Equipamentos e materiais para escritório, informática e comunicação;Outros artigos de uso pessoal e doméstico;Veículos, motocicletas, partes e peças;Material de construção
dezembro 2006;35.62243;26.10745;26.03253;96.05989;64.20353;17.14339;123.35416;121.00229;33.04727;51.96516;24.02863;33.93267;20.58945;20.4833;47.3435;44.0143;15.46552;96.71546;83.81058;19.52211;49.83557;25.3356;88.7548;81.44732;79.92616;194.76092;87.7676;34.48218;253.62421;68.14089;73.63768;71.54577;59.20546;84.90227;64.2097;62.81363;97.72392;60.12216;30.90206;199.34338;46.95984;43.35877;69.19804;62.69349
janeiro 2007;34.43653;19.81605;19.69127;39.6563;44.95667;14.9073;137.27283;78.7984;18.1637;47.46362;25.16635;34.28504;20.85309;20.80302;48.90433;45.24011;15.54659;87.75742;88.83624;19.90228;49.08614;25.42155;85.86846;61.30165;59.98668;81.20204;61.30133;29.93564;283.69946;44.50017;40.41347;64.99024;62.01261;87.09692;64.5476;63.16155;99.59142;61.90802;30.97784;180.36643;50.14829;44.07525;67.48515;62.71713
fevereiro 2007;31.69986;19.40164;19.24627;34.28453;36.86021;13.80416;122.83221;72.12057;15.6626;41.77746;21.2526;34.5113;21.13026;21.01064;49.33442;44.18744;15.6956;97.82703;88.02237;20.01581;48.6037;25.47252;79.78654;59.48594;58.21989;70.78834;50.63113;27.68791;251.76389;41.84533;34.96917;57.30444;52.05997;88.51147;64.95571;63.94112;100.10989;60.75821;31.2103;206.58865;51.20433;44.77879;66.95782;62.57075
março 2007;34.84704;22.1141;21.95336;40.52527;42.89705;16.01044;113.78508;91.48628;19.06573;53.62363;25.12084;34.06098;21.36528;21.17863;50.28456;45.14795;15.76301;101.14382;89.46913;20.56423;49.9584;25.86226;87.10546;67.18107;65.87598;83.06163;58.99991;32.23445;235.02097;54.23458;42.43764;73.46723;61.33209;85.55954;64.95331;64.69759;101.71285;62.18247;31.49683;213.94712;53.00411;45.94168;68.72925;63.27379
abril 2007;33.25064;21.6997;21.61961;42.18419;39.41699;15.38433;100.91032;85.34267;19.88576;50.3067;23.20948;34.38061;22.07505;21.93977;47.84462;44.27919;15.97969;111.28991;91.94676;21.31837;54.44772;26.57639;82.46671;66.05706;64.86639;86.16094;54.18786;30.85516;208.66638;50.6948;44.04301;68.94617;56.6535;86.36458;67.67519;65.12967;97.81872;60.91829;32.13595;230.29679;55.18074;47.52925;74.82133;64.88152
maio 2007;33.98042;21.24762;21.13753;59.80044;49.00491;16.63655;95.51683;91.21916;22.14085;54.65029;28.03341;34.0396;21.7782;21.61783;54.55098;46.65043;15.97543;103.63549;92.85973;21.46505;54.66602;27.31069;84.01296;64.58721;63.352;121.36916;67.4733;33.10289;196.26421;55.75163;49.13832;74.93657;68.47757;84.51085;66.32611;65.06197;111.75738;64.26426;32.119;214.13563;56.6796;47.94081;74.93306;66.37346
junho 2007;33.29625;21.43599;21.32294;52.53275;42.89705;16.57692;91.34124;91.35272;19.76276;52.20209;27.35077;34.35136;22.1985;22.04661;52.1857;46.20811;16.54916;107.31711;88.17698;21.56932;53.86183;27.80864;83.49754;64.41428;63.0996;105.74861;59.52296;33.10289;186.65254;56.00448;43.62422;71.43275;66.60614;85.13533;66.88766;65.4605;106.5734;64.03752;33.43306;220.01168;53.39461;47.80884;73.67346;67.27548
julho 2007;34.16287;21.77505;21.61961;49.1359;43.74931;16.57692;92.55912;94.29097;20.09077;55.83491;28.80705;34.05397;22.53022;22.38251;51.85682;45.33158;16.33618;108.12479;93.86423;21.65641;55.43653;27.29895;86.38388;64.41428;63.0996;99.54998;60.9875;33.25614;188.82292;59.03858;44.3222;76.51894;70.00875;85.16427;66.99698;65.66318;104.61572;63.18223;32.99927;219.84369;59.11403;48.01116;75.63719;66.26582
agosto 2007;34.98387;22.52851;22.39836;50.71583;47.08732;17.3521;105.2599;93.35607;22.18185;62.31081;31.03698;34.07908;22.69543;22.58581;53.82697;47.97097;16.66864;111.41565;94.59745;22.7555;57.86702;28.05527;89.3733;65.88414;64.52985;102.40135;65.59033;34.7376;214.86746;59.7971;48.78932;85.22198;75.11267;85.5004;66.10783;64.80067;108.45515;66.82991;33.52779;225.37214;60.68505;50.03346;78.79638;67.85086
setembro 2007;33.70675;22.90524;22.76919;46.13403;44.10442;16.51729;92.03717;89.48293;20.7878;55.12414;29.08011;34.04833;23.65737;23.53434;52.94152;46.89065;17.02064;108.50235;88.20611;23.18663;55.08514;28.45789;86.8993;66.83522;65.53945;92.73149;61.40594;33.00072;187.89276;58.28005;45.71818;75.0496;70.00875;86.5738;68.33334;67.20675;106.17044;65.25598;34.064;218.15562;57.17124;50.68054;74.01425;68.52283
outubro 2007;35.16632;23.05593;22.88044;50.63683;47.93958;17.3521;88.03555;87.34602;24.19093;64.36415;32.49327;33.97208;23.27314;23.12653;54.69806;48.08148;16.98388;110.58382;95.48284;23.89067;61.18395;29.16744;90.19796;67.09461;65.62358;101.2856;66.84564;34.58435;179.5213;55.49879;53.04705;87.59554;77.66463;86.84445;67.4998;65.98734;108.6202;67.14692;33.83726;220.92681;61.02757;51.81024;83.7889;69.51999
novembro 2007;35.21193;23.2443;23.06586;57.90452;49.57308;16.81543;85.94775;93.08896;24.80595;62.31081;32.85734;34.79083;23.58233;23.42958;57.04966;48.81308;17.078;111.14236;97.65755;24.47491;59.87823;29.50445;89.68255;67.354;65.96011;115.41847;69.67011;33.25614;175.18054;61.44058;54.23363;84.65685;78.08995;88.73509;68.22421;66.7823;112.40017;68.30851;33.54152;220.23233;64.49931;53.28796;80.88769;70.4061
dezembro 2007;36.62588;30.32684;30.18587;108.46236;69.24606;19.31986;132.92325;143.70691;40.79656;60.09953;27.76035;34.99849;24.21322;24.05755;55.6986;48.27761;17.45255;104.10899;98.27689;24.98691;57.95007;29.75805;91.64113;86.46213;84.88999;213.60475;98.01936;38.72221;270.05708;94.68928;88.71421;81.26605;65.41522;87.7518;69.00729;67.60374;113.59565;68.29418;34.72368;214.17405;64.20841;54.46618;78.85143;70.51997
janeiro 2008;35.30315;23.62103;23.43669;47.16098;50.21227;17.3521;150.66954;83.60644;24.31393;58.52004;29.0346;35.35609;24.70633;24.55994;57.1975;49.37668;18.15153;94.01353;95.57775;26.27276;61.26955;29.82117;88.54863;66.48938;65.11878;93.72327;71.13465;34.78868;306.64346;55.49879;52.34906;78.55342;67.96718;89.39416;69.44038;68.03825;112.20326;70.1001;36.06406;192.32481;63.7636;56.36036;82.64514;70.06888
fevereiro 2008;33.56992;22.98059;22.80628;39.89329;43.46522;15.83155;146.14598;85.20912;20.62379;55.83491;26.57712;35.08026;24.0282;23.88777;56.66393;51.62269;17.29572;119.29252;103.95524;25.09694;64.67378;30.76719;85.66229;64.41428;63.0996;79.5904;61.82438;31.57035;297.03178;58.5329;44.6014;74.82354;61.84248;90.90796;67.60925;66.60465;110.5484;73.48743;34.29785;250.56537;71.63721;54.31846;87.11049;71.85615
março 2008;36.26099;26.1828;25.99545;47.00299;46.94528;17.7695;126.83383;97.76344;25.33897;63.02158;27.94239;35.80619;24.95706;24.75423;57.49307;50.83951;18.03178;118.82303;95.50399;26.05284;62.55493;31.13214;91.74421;72.88757;71.42874;93.10341;67.4733;35.35062;255.48454;67.6352;54.09403;84.31777;64.7347;91.019;69.70629;67.64686;112.17631;72.95489;35.5245;242.96734;66.16993;56.01582;84.04279;72.26592
abril 2008;35.21193;24.14845;23.8817;53.00673;48.08163;18.06765;114.30703;93.48963;22.67387;66.49645;29.44418;36.19693;25.10735;24.78426;58.91534;52.50067;18.28272;120.19012;99.98716;25.70108;67.23851;31.72621;89.3733;66.40291;64.86639;103.14519;69.25167;35.55496;230.37016;64.22184;48.51013;89.17791;67.71199;93.06937;69.26631;67.93733;114.44794;75.80076;36.10971;244.7968;69.74326;55.09928;90.50573;72.92444
maio 2008;37.49249;25.95676;25.73586;65.4882;54.40255;19.2006;108.56558;103.37282;27.30705;64.04825;31.76513;37.28654;26.0095;25.73086;60.13084;52.84424;18.53348;119.28441;106.55031;26.86351;64.89732;31.75679;94.83672;70.03432;68.4841;125.95614;78.35272;37.44509;218.27805;72.4392;57.58397;85.56106;72.73084;95.24253;70.36461;68.73192;120.23261;76.15582;36.53637;240.25462;74.64603;57.0733;86.51397;72.09366
junho 2008;37.1276;24.78889;24.5492;60.98539;47.86856;18.60431;104.56397;109.38286;24.72395;67.91799;32.44776;38.55229;26.27904;26.04661;60.01013;51.21148;18.825;121.96344;105.01483;26.62005;68.82691;32.53168;93.90897;65.36537;63.85679;116.6582;69.14706;36.0658;209.90659;78.12814;52.06987;90.4212;73.15617;96.18947;69.76889;68.29624;113.36934;73.86561;36.86382;244.55964;73.51;56.26346;91.80871;73.05169
julho 2008;39.63622;25.99443;25.69878;56.32459;50.6384;19.76708;103.1721;108.18085;25.83099;71.78774;37.59025;39.30758;26.7024;26.39987;58.91732;52.78115;19.13758;120.18078;107.81019;27.51232;71.23342;34.49782;99.57855;67.87277;66.29664;107.85614;73.01762;38.16028;208.04627;77.36962;54.09403;95.50739;83.53413;97.6123;69.83988;68.25436;112.65853;76.18227;37.18371;240.32062;77.75962;57.67015;94.25639;76.62978
agosto 2008;39.81867;27.12463;26.84837;56.1666;51.41964;19.49875;112.39322;110.58487;27.10204;65.70671;35.67888;39.16743;27.0449;26.76078;59.70147;52.50193;19.12612;119.77559;111.95751;27.70059;61.0286;33.44844;99.8878;71.07187;69.40956;106.86436;74.16833;37.7516;226.33946;80.02445;56.32759;87.25646;77.66463;97.08664;70.48667;68.82347;113.63525;75.81356;37.1912;238.62849;81.61254;57.26948;80.75582;72.71236
setembro 2008;39.49939;25.73072;25.4392;53.48071;51.70373;20.00559;105.43388;120.46806;25.66698;72.49851;37.45372;39.37982;27.16333;26.90307;60.93792;54.63265;20.1805;123.56389;118.63213;28.19381;72.0341;34.57322;98.23847;67.69984;66.12838;101.40957;74.48216;38.62004;212.07697;87.86255;53.11685;96.63766;79.96139;97.34366;70.87366;69.39768;115.55665;78.69307;39.06896;244.90913;85.777;58.0727;94.75914;73.86443
outubro 2008;40.13795;27.50136;27.2192;54.27068;53.69233;20.39318;97.60463;107.24596;28.7421;61.04722;38.31839;38.6773;27.34606;27.09406;58.24525;53.81219;19.87049;122.19467;116.76643;28.14177;58.14699;34.49293;100.09397;71.93649;70.25088;101.53354;77.30662;39.38631;196.57427;79.26593;59.46853;81.15303;80.55685;95.94362;71.21503;69.57417;107.94228;77.68942;38.36086;241.49309;87.0544;57.65751;77.76502;72.14248
novembro 2008;37.85738;27.46368;27.14503;56.48258;50.92249;19.70745;96.73472;100.56813;28.29108;50.54362;35.22379;38.0592;27.68447;27.3625;56.59584;49.98562;20.42883;123.13401;105.88832;28.35139;48.88567;33.17541;94.3213;71.41772;69.74609;105.25272;72.8084;37.95594;193.78378;73.57699;57.65377;67.47682;73.3263;94.64175;71.7701;70.04171;103.3625;71.175;39.07471;240.50221;77.21815;57.63484;64.88624;69.35825
dezembro 2008;39.08889;34.43321;34.15379;109.17333;71.51875;22.95724;155.36709;171.21957;44.81472;56.94055;30.5819;37.23304;28.05122;27.79509;51.71972;50.41779;20.37002;122.42524;116.85313;27.85255;54.8353;31.93714;97.4138;89.4883;87.58224;199.71983;102.51758;44.29044;309.43394;128.44367;91.43636;77.53618;63.03339;93.38138;72.87602;71.12532;97.5229;72.16668;39.06289;247.08596;86.45416;57.01111;74.82341;66.17795
janeiro 2009;37.03638;27.53903;27.2192;48.18794;52.91109;19.76708;191.38164;87.74669;27.51205;56.30876;28.98909;36.9572;28.12547;27.80069;59.42723;51.07238;20.7098;126.44663;100.94215;29.52814;59.59391;30.54197;91.95038;71.15833;69.49369;89.26026;75.52826;37.85377;379.81621;63.969;55.00141;78.32736;59.46065;92.52715;72.63296;70.85958;108.45339;72.9786;39.29702;253.33325;74.33218;58.91035;83.35524;62.93218
fevereiro 2009;34.84704;26.33349;26.06961;39.89329;42.25785;18.54468;153.27929;88.68159;24.76495;53.30773;26.4406;37.81498;28.53166;28.2618;57.94777;49.7154;21.1007;124.59175;107.87864;31.06609;61.26792;31.85506;86.28079;68.13216;66.54904;74.1356;60.56906;35.4017;302.61275;65.10678;49.27792;74.71052;54.01647;94.32337;74.10855;72.81665;106.07542;71.27119;40.06398;252.16636;79.47564;61.91087;86.34948;65.36991
março 2009;38.49594;28.21715;27.8867;46.52901;47.08732;21.49632;144.92809;109.24931;28.7831;69.97133;30.49088;37.95303;28.49746;28.20822;57.61516;48.89005;21.45491;130.95042;105.8702;30.57585;64.25861;31.51264;95.86755;72.71465;70.92395;85.41711;66.84564;40.86776;282.14919;79.77161;56.67658;98.78516;61.92755;94.99707;73.47595;72.24067;104.0066;69.36217;40.3912;260.00118;77.63659;60.43044;91.25234;64.13863
abril 2009;36.89954;29.46036;29.18462;51.4268;43.53624;21.40688;118.30865;110.58487;28.5781;55.83491;28.12442;37.71224;29.21857;28.86672;57.65959;49.42765;21.97287;132.29684;118.59788;31.29366;61.0983;31.94526;92.56888;75.82728;74.03686;93.22738;62.34742;39.53956;229.75005;82.04719;55.5598;79.00552;56.99376;95.34234;75.72238;73.10161;104.77162;70.81245;40.67942;257.8806;89.62619;61.22661;86.79977;64.85915
maio 2009;37.99422;29.15897;28.85087;62.80231;50.92249;22.59946;120.57043;103.23926;32.96526;62.70568;32.90284;37.99307;29.31833;28.98227;57.5973;49.28393;22.09165;132.21779;105.34721;32.00929;62.88495;33.0245;96.58913;74.70328;72.94313;112.44313;73.54067;41.27644;233.4707;76.23183;63.93565;89.40396;66.6912;98.26985;75.49418;73.66737;104.35604;71.15712;40.75627;256.89436;77.53458;62.32069;89.92059;66.33861
junho 2009;36.7171;27.84041;27.47878;64.93522;47.30039;22.33113;113.6111;127.01233;30.17716;75.89441;34.13158;37.92681;29.63419;29.25947;63.50947;51.62142;22.42639;136.15797;124.10469;32.40415;77.14932;33.55487;92.77505;70.72602;68.98889;115.41847;68.41479;40.56126;219.20821;95.70065;58.14236;109.29663;69.1581;95.13617;75.74014;73.89694;114.30693;74.63393;41.161;262.3796;91.32425;62.44673;111.26575;67.62155
julho 2009;38.22227;29.38501;29.03628;59.08947;50.6384;23.97094;121.61433;114.32446;30.50517;63.33748;36.17948;37.73963;29.92543;29.60479;61.05203;52.98523;23.04031;140.37552;114.63163;32.32033;62.81586;33.36657;95.66138;74.70328;72.94313;105.50067;73.33145;43.57525;233.16065;84.82845;58.42155;90.76028;73.0711;93.55625;76.19576;74.46719;108.94219;76.90306;42.19356;267.89778;86.07767;61.76433;89.44283;67.31813
agosto 2009;38.22227;30.25149;29.8892;56.48258;51.34862;23.67279;131.3574;108.71508;31.48921;66.33851;36.27049;37.60762;30.42715;30.07862;60.65294;52.52521;23.21364;139.30033;109.62225;32.62959;61.84821;33.79684;95.45522;77.12422;75.21472;100.78971;74.58677;43.06441;251.14378;79.89803;60.44572;95.39437;73.0711;92.346;77.14836;75.30175;108.05358;76.45701;42.38496;264.14008;81.53559;62.28344;88.48486;68.08278
setembro 2009;37.85738;29.08363;28.66545;53.32272;51.91679;23.01687;122.48425;116.86203;29.64414;80.00108;36.58906;37.98065;30.52561;30.12664;61.69387;54.80911;23.16534;143.38879;114.8508;32.37435;78.67379;34.11014;94.52747;74.27097;72.3542;94.71505;75.9467;41.83837;233.4707;90.26455;56.39739;114.83492;73.41136;94.07422;77.18118;75.33293;109.36214;80.20812;42.22293;270.77576;87.6544;61.47745;111.44297;68.46118
outubro 2009;41.1414;31.4947;31.11295;59.80044;54.8997;24.2989;116.56881;107.51307;34.27731;68.62876;38.40941;39.51921;30.93004;30.53176;63.75419;54.97161;23.8073;143.0961;116.01425;33.24233;65.88173;35.18821;101.33097;80.75563;78.7483;105.50067;80.02648;44.23936;222.61881;82.67929;65.12223;97.31582;76.98411;96.58643;78.79261;76.77088;111.51657;80.43111;43.31586;270.34532;90.46959;62.6651;93.97554;70.28681
novembro 2009;39.81867;30.21382;29.81504;62.80231;56.8883;23.13613;110.4794;112.32111;33.04727;65.31184;38.40941;40.00184;30.97687;30.62342;63.62075;55.64469;23.82709;136.81424;117.895;33.37592;63.57106;35.85273;97.20763;77.29714;75.29885;110.45957;82.85094;42.24705;211.14681;86.72476;61.84169;92.5687;76.55878;97.46647;79.20795;77.21407;110.28101;80.72401;43.26028;256.35366;90.79717;62.45439;89.46379;71.71694
dezembro 2009;42.23607;38.31353;37.86213;122.20777;80.25441;26.92258;178.68085;172.42158;52.154;70.3662;34.13158;40.4421;31.14337;30.70295;59.75506;56.93716;23.97117;139.08014;118.82478;32.83378;67.33284;35.85553;102.77414;98.22098;95.82725;211.86914;116.11685;49.04132;339.19913;133.62693;97.71825;99.46332;67.62692;98.34488;79.5944;77.46947;107.401;82.09075;43.45356;266.3444;90.05462;61.80365;95.06584;71.38174
janeiro 2010;40.32039;30.85426;30.48254;52.21676;61.36267;22.89761;213.30353;108.58152;31.69422;61.52107;32.99386;40.92566;31.50088;31.12249;64.9864;58.3112;24.39487;138.87974;124.78576;33.84353;65.36039;35.98441;96.27988;78.42115;76.39258;91.24382;88.91831;41.78729;406.48086;84.57561;58.35175;86.46527;65.16003;98.6762;80.27107;78.10319;112.05462;84.57928;44.05712;268.64418;98.38535;62.27784;92.42679;71.2679
fevereiro 2010;38.26788;30.13847;29.74087;46.766;51.41964;22.15225;176.59306;100.30101;28.08608;61.67902;31.49207;41.46068;32.59865;32.16387;66.01943;60.28065;25.24961;145.14666;121.14756;34.91259;71.06682;37.69676;90.50721;76.00021;73.95273;82.44177;73.95911;40.61234;333.61816;78.76025;51.58127;86.69133;62.09768;98.43908;82.60382;80.73948;115.16804;86.67852;46.02714;277.35722;95.62731;64.19777;100.48309;74.55852
março 2010;42.09923;33.79276;33.33796;56.56158;59.08997;25.67037;163.02236;138.09753;33.45728;92.55801;37.90881;40.98807;33.08666;32.6503;68.11119;62.50133;25.38535;155.02033;132.80152;35.32316;89.03215;38.76886;102.25872;83.95472;81.69294;98.80615;83.79243;46.99793;304.78313;108.0899;61.2135;131.11074;74.43215;100.43801;82.32327;79.97513;116.50437;88.49276;45.9615;292.18886;104.54;64.65751;126.91541;76.18635
abril 2010;39.68183;32.58722;32.15129;63.0393;53.9054;24.53741;134.14113;119.13249;32.18623;66.33851;34.90523;40.12392;33.12702;32.63744;69.9954;59.82238;24.97716;148.04757;128.13683;34.89672;69.40444;37.98444;97.31072;79.97747;77.90697;108.72395;76.36513;43.93285;249.90357;94.56286;58.63095;92.5687;68.22238;99.86913;81.83573;79.58499;120.86332;84.84142;44.89813;277.64862;103.79058;63.835;97.37438;74.55616
maio 2010;41.64312;32.96396;32.48504;73.94083;62.1439;26.11759;138.14274;121.13584;36.32739;68.78671;41.09442;41.52789;33.464;32.99013;68.52506;60.7863;25.51985;151.99992;123.30417;36.21018;68.93164;40.76323;102.3618;80.84209;78.66416;125.83217;87.97682;46.23166;256.10465;98.22907;65.82022;95.28134;80.13152;103.89375;82.69374;80.50806;117.65761;86.00332;45.61231;282.76111;99.51264;66.15733;95.94649;78.87178
junho 2010;39.545;31.94678;31.4467;71.01796;56.5332;25.37222;124.22408;145.17603;35.09735;70.84005;39.54713;41.11857;33.85879;33.36992;69.2644;62.01664;25.49731;151.04598;143.20627;37.39669;71.32451;39.3364;98.23847;79.11285;76.89738;120.37737;80.02648;44.7502;229.75005;117.82432;63.72626;99.01121;76.89904;101.22963;84.20921;81.90239;118.42036;87.77791;45.41153;279.64397;113.42196;67.71874;100.07437;76.16695
julho 2010;41.46068;33.26534;32.74462;70.07;58.59282;26.68406;134.83706;126.211;36.08138;74.31492;43.36986;40.87366;33.47032;32.92975;71.6289;61.22879;25.75353;156.22891;127.49858;37.95994;73.93793;40.48749;103.08339;83.00364;80.68335;119.01368;82.32789;47.1001;250.21362;101.01033;65.47122;104.32346;83.95946;100.72095;83.3149;80.96077;121.38652;86.28154;45.7849;288.89048;103.31769;68.43924;103.07784;78.29007
agosto 2010;42.3729;33.07697;32.55921;66.98913;61.1496;27.45924;153.97523;123.13919;37.22943;80.31698;45.50878;41.85841;33.92546;33.42445;71.53484;62.46646;26.8735;162.39089;123.28914;38.24143;75.12647;41.82893;104.32039;82.65779;80.34682;113.9308;87.03533;48.4283;285.24973;100.12538;67.49539;113.70466;87.70233;101.57851;84.31756;82.04501;121.12843;89.20764;47.557;298.57797;101.69025;68.79419;105.69051;80.61908
setembro 2010;42.32729;32.96396;32.41087;63.0393;61.07858;26.56481;138.31673;145.17603;36.32739;77.86877;44.78063;42.41788;34.36515;33.83758;72.1887;64.74825;26.62343;163.25543;143.44093;39.85917;76.09649;42.01485;104.42347;81.53378;79.16896;106.86436;86.82611;46.84468;256.4147;119.59421;65.33163;110.20084;85.91596;103.22859;84.1645;81.95017;121.72177;92.10525;47.04895;299.66249;116.69934;72.00078;106.55624;80.66479
outubro 2010;43.92369;35.45038;34.89546;68.96405;64.62966;27.31017;135.01105;108.84864;40.05854;79.13236;43.87046;42.69882;34.92153;34.36739;73.54921;64.84061;27.20364;163.03057;115.98313;38.82479;76.69445;42.0987;106.58822;86.11628;83.79626;116.03833;92.26582;48.32613;250.52367;91.02308;71.54372;112.57439;83.8744;102.95325;84.34676;82.01812;122.98502;92.96884;48.08493;299.60229;99.06135;68.96789;109.39051;80.3113
novembro 2010;43.01146;34.20717;33.63462;72.3609;69.10402;27.07165;141.27444;122.47141;38.95149;84.73954;46.60099;42.85521;35.13375;34.56743;73.43093;67.25308;27.51538;165.73858;127.54073;38.75347;82.73475;42.72019;103.28955;81.62025;79.33723;120.62532;99.90233;47.91745;261.06551;105.18222;68.61217;120.59928;88.63805;102.81744;83.64244;81.22843;121.69715;96.92154;48.4901;302.69124;109.2519;67.98752;116.73727;81.38492
dezembro 2010;45.74814;44.11519;43.4988;142.82589;94.60078;31.72273;233.13763;191.25306;61.33835;88.21442;41.59502;43.62586;35.62119;35.06451;75.28758;67.40221;28.14756;185.61746;134.98289;39.15587;83.27748;43.75733;109.37147;104.27332;101.63242;232.57256;137.45724;55.98884;429.42486;169.90974;107.69947;125.34639;78.68541;104.59206;84.046;81.70657;125.27194;97.39949;49.65826;344.06639;116.4484;69.0832;118.02337;83.00549
janeiro 2011;43.1939;34.84761;34.37629;60.8274;72.58408;26.65425;248.27418;105.10905;35.17935;71.23492;40.18425;43.96841;35.73207;35.25948;74.92141;68.29408;28.39145;163.35633;119.13919;37.61224;75.44013;43.11567;102.3618;81.70671;79.58962;100.16984;105.9697;47.1001;457.32973;90.89666;61.2135;100.59359;75.87826;104.84602;84.16692;81.93362;122.45807;99.82336;49.55138;308.59615;104.06708;65.64692;107.09285;81.53374
fevereiro 2011;41.59751;33.26534;32.74462;56.95656;61.50471;25.34241;210.86777;102.57148;33.49828;76.92108;39.36509;44.1514;35.92702;35.35177;77.49911;67.95973;27.88945;165.71092;112.99528;39.62992;79.87684;43.1999;98.0323;77.98884;75.88778;94.09519;89.02292;44.90346;383.22681;90.39097;58.00276;108.95755;74.00682;104.0519;84.69438;82.65194;123.55728;98.38271;49.19048;301.10361;100.62323;68.65167;113.83818;81.56285
março 2011;45.65692;36.58057;36.00796;63.75027;64.06149;27.99591;167.71991;123.53986;37.02442;80.31698;42.05011;45.25931;37.14853;36.60978;75.64444;69.8194;28.49669;170.13705;126.7342;40.58671;82.68183;44.06799;104.93889;85.16519;82.78667;104.38491;93.20731;49.50108;301.37254;112.64106;64.00545;113.93071;79.11074;104.48904;86.1761;83.30085;125.7412;101.47386;49.63783;308.27961;115.92601;70.23689;118.1949;82.91623
abril 2011;45.6113;38.20052;37.67671;68.64806;62.07288;28.14498;147.18988;102.97215;38.09046;75.34159;39.9112;45.95137;36.79002;36.11942;76.75171;70.30075;29.07286;169.28223;111.43467;41.06337;83.12311;45.04776;98.75388;88.36429;86.15198;110.3356;91.11511;48.53047;264.16605;93.80434;65.75042;107.0361;74.85747;101.88956;85.83816;83.97805;123.60904;103.10899;50.31311;304.37573;103.29499;70.82213;118.77441;84.75582
maio 2011;46.02181;35.78944;35.19213;83.65742;71.73182;30.38107;155.19311;128.48146;39.56652;84.18672;47.55667;45.96013;37.09569;36.51619;77.99196;70.7797;29.62179;172.42781;129.99113;39.61419;84.1142;46.3458;100.09397;82.39841;80.09442;132.77463;105.86509;51.74881;277.49838;120.98484;67.98398;120.14717;89.48871;102.09683;86.37344;84.02195;124.25641;104.43048;50.9508;308.95978;121.92599;68.66381;120.77471;86.82934
junho 2011;43.74124;35.26201;34.67296;85.63233;63.49331;29.78478;141.27444;166.67865;38.50048;77.86877;46.46446;45.40263;37.14632;36.62194;83.67494;70.02157;29.86832;171.7414;167.11834;41.55504;78.03151;46.40032;99.47547;81.2744;78.91656;134.01436;93.1027;50.52277;250.52367;158.7847;65.82022;111.44413;87.27701;101.85389;85.96182;83.65905;131.02886;102.67175;51.11968;305.50589;155.73199;71.11477;112.44432;86.94916
julho 2011;45.93058;37.5224;36.93504;77.0217;67.96767;30.70903;151.88743;125.00899;39.48451;78.10569;47.6932;45.97749;37.89112;37.30672;78.28172;70.89886;30.10416;175.40031;127.64288;41.72234;77.62352;46.42251;103.80497;86.80797;84.38519;120.62532;99.5885;52.05532;266.95654;117.31863;67.42559;112.12229;89.23351;103.00443;87.40194;84.97928;122.21668;104.21598;51.39698;308.68146;121.2823;70.73162;110.68665;86.69019
agosto 2011;46.93403;37.40938;36.78671;73.86184;70.09832;31.30533;169.63372;134.22439;40.42755;82.05441;50.24169;45.99044;38.31854;37.74577;78.41655;71.57584;30.02247;179.28147;133.52521;41.75432;77.20529;45.49161;106.07281;85.85689;83.45973;114.92258;101.78531;53.02592;300.13232;126.42094;68.61217;117.99967;93.48678;102.60739;87.33023;84.92822;121.50601;104.33144;51.05748;314.77768;127.39661;70.31127;110.13815;84.58119
